case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0083,RES,0.1287,0.0,1,971,10,0,0,0.0,7,0,0,0.0,32,0,0,0.0,15,0,0,0.0,13,0,1,0.0,13,0,0,0.0,29,1,0,0.0345,0,0,0,,89,43,0,0.4831,77,0
RES0098,RES,0.1352,0.0106,2,1442,3,1,0,0.3333,18,0,0,0.0,35,0,0,0.0,18,0,0,0.0,20,0,1,0.0,24,0,0,0.0,36,1,0,0.0278,0,0,0,,163,45,0,0.2761,94,1
RES0104,RES,0.1271,0.0109,4,1526,3,0,0,0.0,11,0,0,0.0,47,1,0,0.0213,17,0,0,0.0,14,0,1,0.0,20,0,0,0.0,52,4,0,0.0769,0,0,0,,169,73,0,0.432,92,1
RES0106,RES,0.1384,0.0116,4,1257,0,0,0,,5,0,0,0.0,39,1,0,0.0256,13,0,0,0.0,28,0,4,0.0,25,0,0,0.0,69,4,0,0.058,1,0,0,0.0,141,63,0,0.4468,86,1
RES0109,RES,0.1525,0.0167,4,872,3,0,0,0.0,2,0,0,0.0,29,0,0,0.0,16,0,0,0.0,9,1,1,0.1111,11,0,0,0.0,44,3,0,0.0682,1,0,0,0.0,150,88,0,0.5867,60,1
RES0118,RES,0.1366,0.0161,5,981,0,0,0,,5,0,0,0.0,31,1,0,0.0323,18,0,0,0.0,8,0,0,0.0,18,0,0,0.0,46,5,0,0.1087,0,0,0,,121,82,0,0.6777,62,1
RES0123,RES,0.1129,0.0112,4,1753,1,0,0,0.0,5,0,0,0.0,41,0,0,0.0,20,0,0,0.0,21,1,9,0.0476,22,0,0,0.0,59,3,1,0.0508,1,0,0,0.0,228,67,0,0.2939,89,1
RES0127,RES,0.1689,0.0513,6,1421,1,0,0,0.0,8,1,0,0.125,40,1,0,0.025,18,0,0,0.0,11,2,1,0.1818,25,0,0,0.0,53,4,0,0.0755,0,0,0,,177,43,0,0.2429,78,4
RES0132,RES,0.1193,0.0238,4,1391,5,2,0,0.4,17,0,0,0.0,32,0,0,0.0,14,0,0,0.0,16,0,0,0.0,20,0,0,0.0,40,2,0,0.05,0,0,0,,216,110,0,0.5093,84,2
RES0134,RES,0.12,0.008,1,1741,3,0,0,0.0,10,0,0,0.0,65,0,0,0.0,23,0,0,0.0,24,1,1,0.0417,22,0,0,0.0,46,0,0,0.0,0,0,0,,243,121,0,0.4979,125,1
RES0143,RES,0.1593,0.0253,8,1155,2,0,0,0.0,7,0,0,0.0,39,0,0,0.0,18,1,0,0.0556,13,1,0,0.0769,23,0,0,0.0,51,7,3,0.1373,0,0,0,,165,87,0,0.5273,79,2
RES0155,RES,0.1749,0.0123,5,1498,6,0,0,0.0,12,0,0,0.0,38,1,0,0.0263,10,0,0,0.0,14,0,0,0.0,16,0,0,0.0,44,5,0,0.1136,1,0,0,0.0,266,160,0,0.6015,81,1
RES0160,RES,0.1084,0.0597,4,1107,2,1,0,0.5,6,0,0,0.0,37,1,0,0.027,8,0,0,0.0,14,2,2,0.1429,15,0,0,0.0,38,1,0,0.0263,0,0,0,,92,19,0,0.2065,67,4
RES0163,RES,0.1286,0.037,2,1166,0,0,0,,5,0,0,0.0,26,1,0,0.0385,17,1,0,0.0588,6,0,0,0.0,19,0,0,0.0,42,2,3,0.0476,0,0,0,,124,16,0,0.129,54,2
RES0173,RES,0.1482,0.0448,8,1221,0,0,0,,6,0,0,0.0,39,1,0,0.0256,13,1,0,0.0769,8,1,0,0.125,13,0,0,0.0,53,7,0,0.1321,1,0,0,0.0,141,59,0,0.4184,67,3
RES0207,RES,0.1466,0.0541,2,805,0,0,0,,6,1,0,0.1667,20,1,0,0.05,4,0,0,0.0,7,0,0,0.0,10,0,0,0.0,37,2,0,0.0541,0,0,0,,92,46,0,0.5,37,2
