case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0149,RES,0.1769,0.0132,1,1334,0,0,0,,6,0,0,0.0,42,1,0,0.0238,22,0,0,0.0,6,0,0,0.0,13,0,0,0.0,46,1,0,0.0217,0,0,0,,232,125,0,0.5388,76,1
RES0150,RES,0.2157,0.0274,4,1210,2,0,0,0.0,5,0,0,0.0,39,1,0,0.0256,18,1,0,0.0556,9,0,0,0.0,11,0,0,0.0,45,4,0,0.0889,0,0,0,,200,112,0,0.56,73,2
RES0151,RES,0.1712,0.0,1,1203,1,0,0,0.0,1,0,0,0.0,42,0,0,0.0,19,0,0,0.0,9,0,1,0.0,13,0,0,0.0,60,1,1,0.0167,0,0,0,,195,61,0,0.3128,72,0
RES0152,RES,0.2007,0.0145,3,1106,0,0,0,,5,0,0,0.0,43,1,0,0.0233,10,0,0,0.0,11,0,0,0.0,21,0,0,0.0,47,3,2,0.0638,0,0,0,,180,41,0,0.2278,69,1
RES0153,RES,0.1931,0.0,2,1155,2,0,0,0.0,1,0,0,0.0,31,0,0,0.0,20,0,0,0.0,9,0,1,0.0,8,1,0,0.125,54,2,0,0.037,0,0,0,,201,101,0,0.5025,63,0
RES0154,RES,0.2178,0.0633,3,1001,3,0,0,0.0,8,1,0,0.125,49,3,0,0.0612,13,1,0,0.0769,6,0,1,0.0,12,0,0,0.0,42,3,2,0.0714,0,0,0,,169,49,0,0.2899,79,5
RES0155,RES,0.1776,0.0123,1,1498,6,0,0,0.0,12,0,0,0.0,38,1,0,0.0263,10,0,0,0.0,14,0,0,0.0,16,0,0,0.0,44,1,0,0.0227,1,0,0,0.0,266,93,0,0.3496,81,1
RES0156,RES,0.1775,0.0588,2,1065,1,1,0,1.0,6,1,0,0.1667,33,0,0,0.0,7,0,0,0.0,3,1,0,0.3333,9,0,0,0.0,28,0,1,0.0,1,0,0,0.0,197,107,0,0.5431,51,3
RES0158,RES,0.1978,0.0175,1,1107,0,0,0,,1,0,0,0.0,27,1,0,0.037,11,0,0,0.0,18,0,1,0.0,18,0,0,0.0,34,1,0,0.0294,0,0,0,,190,104,0,0.5474,57,1
RES0159,RES,0.1619,0.0167,2,1130,5,1,0,0.2,1,0,0,0.0,24,0,0,0.0,10,0,0,0.0,20,0,1,0.0,23,0,0,0.0,34,1,1,0.0294,0,0,0,,148,74,0,0.5,60,1
RES0160,RES,0.1509,0.0448,3,1107,2,1,0,0.5,6,0,0,0.0,37,1,0,0.027,8,0,0,0.0,14,1,3,0.0714,15,0,0,0.0,38,1,0,0.0263,0,0,0,,92,38,0,0.413,67,3
RES0161,RES,0.1707,0.0169,2,1002,3,1,0,0.3333,8,0,0,0.0,20,0,0,0.0,19,0,0,0.0,9,0,1,0.0,21,0,0,0.0,21,1,0,0.0476,0,0,0,,82,17,0,0.2073,59,1
