case,category,wer,clinical_rate,critical_n,ref_words,medication_n,medication_err,medication_norm,medication_rate,condition_n,condition_err,condition_norm,condition_rate,symptom_n,symptom_err,symptom_norm,symptom_rate,anatomy_n,anatomy_err,anatomy_norm,anatomy_rate,number_n,number_err,number_norm,number_rate,temporal_n,temporal_err,temporal_norm,temporal_rate,negation_n,negation_err,negation_norm,negation_rate,unit_n,unit_err,unit_norm,unit_rate,filler_n,filler_err,filler_norm,filler_rate,clinical_n,clinical_err
RES0074,RES,0.3183,0.0366,5,1219,1,1,0,1.0,7,0,0,0.0,33,1,0,0.0303,24,0,0,0.0,17,1,8,0.0588,18,0,0,0.0,54,3,0,0.0556,0,0,0,,132,44,0,0.3333,82,3
RES0083,RES,0.243,0.026,2,971,10,0,0,0.0,7,0,0,0.0,32,1,0,0.0312,15,0,0,0.0,13,1,1,0.0769,13,0,0,0.0,29,1,0,0.0345,0,0,0,,89,31,0,0.3483,77,2
RES0098,RES,0.1387,0.0106,1,1442,3,0,0,0.0,18,0,0,0.0,35,0,0,0.0,18,0,0,0.0,20,1,1,0.05,24,0,0,0.0,36,0,0,0.0,0,0,0,,163,70,0,0.4294,94,1
RES0100,RES,0.2015,0.0278,1,1722,0,0,0,,4,1,0,0.25,56,1,0,0.0179,26,0,0,0.0,22,1,2,0.0455,35,0,0,0.0,71,0,0,0.0,0,0,0,,194,47,0,0.2423,108,3
RES0104,RES,0.173,0.0217,5,1526,3,0,0,0.0,11,0,0,0.0,47,1,0,0.0213,17,0,0,0.0,14,1,1,0.0714,20,0,0,0.0,52,4,0,0.0769,0,0,0,,169,69,0,0.4083,92,2
RES0106,RES,0.1997,0.0116,2,1257,0,0,0,,5,0,0,0.0,39,1,0,0.0256,13,0,0,0.0,28,0,4,0.0,25,0,0,0.0,69,2,0,0.029,1,0,0,0.0,141,57,0,0.4043,86,1
RES0109,RES,0.1778,0.0333,4,872,3,1,0,0.3333,2,0,0,0.0,29,0,0,0.0,16,0,0,0.0,9,1,0,0.1111,11,0,0,0.0,44,2,0,0.0455,1,0,0,0.0,150,39,0,0.26,60,2
RES0118,RES,0.1366,0.0,1,981,0,0,0,,5,0,0,0.0,31,0,0,0.0,18,0,0,0.0,8,0,0,0.0,18,1,0,0.0556,46,1,0,0.0217,0,0,0,,121,72,0,0.595,62,0
RES0123,RES,0.15,0.0225,3,1753,1,0,0,0.0,5,1,0,0.2,41,0,0,0.0,20,0,0,0.0,21,1,9,0.0476,22,0,0,0.0,59,2,3,0.0339,1,0,0,0.0,228,67,0,0.2939,89,2
RES0127,RES,0.1999,0.0385,5,1421,1,0,0,0.0,8,1,0,0.125,40,1,0,0.025,18,1,0,0.0556,11,0,2,0.0,25,0,0,0.0,53,5,0,0.0943,0,0,0,,177,45,0,0.2542,78,3
RES0132,RES,0.0971,0.0238,4,1391,5,2,0,0.4,17,0,0,0.0,32,0,0,0.0,14,0,0,0.0,16,0,0,0.0,20,0,0,0.0,40,2,0,0.05,0,0,0,,216,39,0,0.1806,84,2
RES0134,RES,0.1074,0.016,2,1741,3,0,0,0.0,10,0,0,0.0,65,0,0,0.0,23,0,0,0.0,24,2,1,0.0833,22,0,0,0.0,46,0,0,0.0,0,0,0,,243,65,0,0.2675,125,2
RES0143,RES,0.1325,0.0,5,1155,2,0,0,0.0,7,0,0,0.0,39,0,0,0.0,18,0,0,0.0,13,0,0,0.0,23,0,0,0.0,51,5,3,0.098,0,0,0,,165,36,0,0.2182,79,0
RES0155,RES,0.1869,0.0247,3,1498,6,0,0,0.0,12,1,0,0.0833,38,1,0,0.0263,10,0,0,0.0,14,0,0,0.0,16,0,0,0.0,44,3,0,0.0682,1,0,0,0.0,266,87,0,0.3271,81,2
RES0160,RES,0.1635,0.0597,3,1107,2,1,0,0.5,6,1,0,0.1667,37,1,0,0.027,8,0,0,0.0,14,1,3,0.0714,15,0,0,0.0,38,1,0,0.0263,0,0,0,,92,34,0,0.3696,67,4
RES0163,RES,0.1844,0.0741,0,1166,0,0,0,,5,0,0,0.0,26,2,0,0.0769,17,2,0,0.1176,6,0,0,0.0,19,0,0,0.0,42,0,2,0.0,0,0,0,,124,42,0,0.3387,54,4
RES0173,RES,0.1736,0.0299,7,1221,0,0,0,,6,0,0,0.0,39,0,0,0.0,13,1,0,0.0769,8,1,0,0.125,13,0,0,0.0,53,6,0,0.1132,1,0,0,0.0,141,60,0,0.4255,67,2
RES0207,RES,0.2857,0.1351,5,805,0,0,0,,6,3,0,0.5,20,1,0,0.05,4,1,0,0.25,7,0,0,0.0,10,0,0,0.0,37,5,1,0.1351,0,0,0,,92,37,0,0.4022,37,5
